threshold;total_number_messages_human;total_number_messages_robot;firefighter_decisions;firefighter_danger;firefighter_danger_rate;total_allocations_human;total_allocations_robot;total_allocations;total_interventions;disagreement_rate;sensitivity;decision;world_nr;tick_nr
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1105
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1106
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1107
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1108
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1109
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1110
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1111
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1112
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1113
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1114
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1115
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1116
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1117
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1118
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1119
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1120
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1121
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1122
4.2;17;65;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1123
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1124
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1125
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1126
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1127
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1128
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1129
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1130
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1131
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1132
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1133
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1134
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1135
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1136
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1137
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1138
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1139
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1140
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1141
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1142
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1143
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1144
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1145
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1146
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1147
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1148
4.2;17;66;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1149
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1150
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1151
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1152
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1153
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1154
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1155
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1156
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1157
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1158
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1159
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1160
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1161
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1162
4.2;17;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1163
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1164
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1165
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1166
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1167
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1168
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1169
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1170
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1171
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1172
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1173
4.2;18;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1174
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1175
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1176
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1177
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1178
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1179
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1180
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1181
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1182
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1183
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1184
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1185
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1186
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1187
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1188
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1189
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1190
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1191
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1192
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1193
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1194
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1195
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1196
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1197
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1198
4.2;19;67;2;0;0.0;6;3;9;1;0.1111111111111111;1.4;;1;1199
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1200
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1201
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1202
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1203
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1204
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1205
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1206
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1207
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1208
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1209
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1210
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1211
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1212
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1213
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1214
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1215
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1216
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1217
4.2;19;68;3;0;0.0;6;4;10;1;0.1;1.8;;1;1218
4.2;19;69;3;0;0.0;6;4;10;1;0.1;1.8;;1;1219
4.2;19;69;3;0;0.0;6;4;10;1;0.1;1.8;;1;1220
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1221
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1222
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1223
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1224
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1225
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1226
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1227
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1228
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1229
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1230
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1231
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1232
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1233
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1234
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1235
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1236
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1237
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1238
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1239
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1240
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1241
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1242
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1243
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1244
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1245
4.2;19;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1246
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1247
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1248
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1249
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1250
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1251
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1252
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1253
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1254
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1255
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1256
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1257
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1258
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1259
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1260
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1261
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1262
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1263
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1264
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1265
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1266
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1267
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1268
4.2;20;70;3;0;0.0;6;4;10;1;0.1;1.8;;1;1269
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1270
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1271
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1272
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1273
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1274
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1275
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1276
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1277
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1278
4.2;20;72;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1279
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1280
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1281
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1282
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1283
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1284
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1285
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1286
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1287
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1288
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1289
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1290
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1291
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1292
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1293
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1294
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1295
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1296
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1297
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1298
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1299
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1300
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1301
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1302
4.2;20;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1303
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1304
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1305
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1306
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1307
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1308
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1309
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1310
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1311
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1312
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1313
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1314
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1315
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1316
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1317
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1318
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1319
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1320
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1321
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1322
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1323
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1324
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1325
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1326
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1327
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1328
4.2;21;73;3;0;0.0;7;4;11;1;0.09090909090909091;5.1;;1;1329
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1330
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1331
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1332
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1333
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1334
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1335
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1336
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1337
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1338
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1339
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1340
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1341
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1342
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1343
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1344
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1345
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1346
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1347
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1348
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1349
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1350
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1351
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1352
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1353
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1354
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1355
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1356
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1357
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1358
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1359
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1360
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1361
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1362
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1363
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1364
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1365
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1366
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1367
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1368
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1369
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1370
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1371
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1372
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1373
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1374
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1375
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1376
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1377
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1378
4.2;21;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1379
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1380
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1381
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1382
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1383
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1384
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1385
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1386
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1387
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1388
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1389
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1390
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1391
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1392
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1393
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1394
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1395
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1396
4.2;22;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1397
4.2;23;74;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1398
4.2;23;75;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1399
4.2;23;75;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1400
4.2;23;75;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1401
4.2;23;75;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1402
4.2;23;75;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1403
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1404
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1405
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1406
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1407
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1408
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1409
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1410
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1411
4.2;23;76;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1412
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1413
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1414
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1415
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1416
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1417
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1418
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1419
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1420
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1421
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1422
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1423
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1424
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1425
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1426
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1427
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1428
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1429
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1430
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1431
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1432
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1433
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1434
4.2;23;77;3;0;0.0;8;4;12;1;0.08333333333333333;4.2;;1;1435
